Gene ID	Gene Name	Design Element	'breast cancer; breast' vs 'normal; breast'.p-value	'breast cancer; breast' vs 'normal; breast'.t-statistic	'breast cancer; breast' vs 'normal; breast'.log2foldchange
ENSG00000160172	FAM86C2P	A_32_P6221	0.904523424417826	0.196761567197554	0
ENSG00000160179	ABCG1	A_23_P166297	0.0794846019998027	2.28001357517983	0.7
ENSG00000160180	TFF3	A_23_P257296	0.0186202730284142	-3.0174124121223	-1.8
ENSG00000160181	TFF2	A_23_P57364	0.383941835929279	1.20072019343529	0.3
ENSG00000160182	TFF1	A_23_P68759	0.0284914167238385	-2.81398328222678	-2
ENSG00000160183	TMPRSS3	A_23_P80162	0.692426480641377	0.595403409149547	0.1
ENSG00000160185	UBASH3A	A_23_P6293	0.913870879596632	0.175888781564392	0
ENSG00000160191	PDE9A	A_23_P29096	0.0556636398298158	-2.47128776153647	-0.3
ENSG00000160193	WDR4	A_23_P211302	0.0229834157767123	2.91590823440011	0.6
ENSG00000160194	NDUFV3	A_23_P211285	0.960740892047262	-0.0824032892651926	0
ENSG00000160199	PKNOX1	A_24_P196534	0.396706408490989	-1.17447205503258	-0.2
ENSG00000160207	HSF2BP	A_23_P143512	0.187517340515873	1.74885341349048	0.3
ENSG00000160208	RRP1B	A_24_P944040	0.0116453019384828	3.23045575914787	0.5
ENSG00000160209	PDXK	A_23_P68730	0.0110546776041955	3.25389813245284	0.7
ENSG00000160211	G6PD	A_24_P913947	0.364531145018535	-1.24640000067316	-0.1
ENSG00000160213	CSTB	A_23_P154894	4.57658104092366e-09	8.97066314278546	2.1
ENSG00000160214	RRP1	A_23_P80129	0.000315974403787973	4.70270549638912	0.6
ENSG00000160216	AGPAT3	A_23_P218743	0.102477974953128	2.13400868605668	0.5
ENSG00000160219	GAB3	A_23_P255126	0.359741296045145	1.25821185251453	0.2
ENSG00000160223	ICOSLG	A_23_P166280	0.87733692654233	0.254737680384836	0
ENSG00000160224	AIRE	A_24_P254355	0.00502735415237285	-3.59278043126957	-0.3
ENSG00000160226	CFAP410	A_23_P211167	0.247189552420117	-1.55556412162784	-0.1
ENSG00000160229	ZNF66	A_32_P14669	0.00228509704488769	-3.91953256451422	-0.6
ENSG00000160233	LRRC3	A_23_P253597	0.0212524483165084	-2.95333955111735	-0.1
ENSG00000160255	ITGB2	A_23_P329573	0.23179758545166	1.6026977636	0.5
ENSG00000160282	FTCD	A_23_P91552	NA	-0.451834237749362	0
ENSG00000160284	SPATC1L	A_23_P371765	0.845338039190758	-0.313806469253623	0
ENSG00000160285	LSS	A_24_P384839	0.0776087818961786	2.29330296696318	0.3
ENSG00000160293	VAV2	A_24_P84419	1.36131539332304e-06	6.77590402948171	0.9
ENSG00000160294	MCM3AP	A_23_P120744	0.46835313162905	1.02565005827016	0.2
ENSG00000160298	C21orf58	A_23_P132138	0.023239998493793	2.91031301749247	0.6
ENSG00000160299	PCNT	A_24_P8350	0.000178922522358314	4.92356755148113	0.7
ENSG00000160305	DIP2A	A_23_P68752	0.415473738147732	-1.13466768018522	-0.1
ENSG00000160307	S100B	A_23_P143526	0.926388500643511	-0.149180522705702	-0.1
ENSG00000160310	PRMT2	A_24_P151498	0.542446203201244	0.879232030251639	0.2
ENSG00000160318	CLDND2	A_23_P374902	NA	1.6313241192793	0.1
ENSG00000160321	ZNF208	A_23_P165239	0.00576516186472982	-3.53497703000455	-0.7
ENSG00000160323	ADAMTS13	A_23_P393645	0.00276374365544511	-3.84250349180061	-0.5
ENSG00000160325	CACFD1	A_23_P123692	0.661715945482427	0.652707973970718	0.1
ENSG00000160336	ZNF761	A_24_P332683	0.434262021770132	-1.09561092077088	-0.2
ENSG00000160339	FCN2	A_23_P216756	0.762626385553561	-0.4666499777388	-0.1
ENSG00000160345	C9orf116	A_23_P422115	0.894029990541968	0.219029504639837	0
ENSG00000160352	ZNF714	A_23_P50825	0.113731091597691	2.06878595519491	0.3
ENSG00000160360	GPSM1	A_32_P215938	0.973942308633735	-0.0557298678465664	0
ENSG00000160392	C19orf47	A_32_P505133	0.0426090608079713	2.61002190693702	0.1
ENSG00000160396	HIPK4	A_23_P329945	0.246629587841931	1.55761734292847	0.1
ENSG00000160401	CFAP157	A_24_P229638	0.913688760982365	0.176222843845866	0
ENSG00000160404	TOR2A	A_23_P60534	0.842618770657539	0.319453243476385	0
ENSG00000160410	SHKBP1	A_23_P130553	0.833292591172005	-0.336746261496612	0
ENSG00000160445	ZER1	A_24_P170826	0.565957042081496	0.831643429108335	0
ENSG00000160446	ZDHHC12	A_23_P158007	0.150362964932092	1.89271978193271	0.2
ENSG00000160447	PKN3	A_23_P258982	0.569030693692761	0.82575888175249	0
ENSG00000160460	SPTBN4	A_24_P293114	NA	-0.141984200713853	0
ENSG00000160469	BRSK1	A_23_P89973	0.990740192150213	-0.020029419118024	0
ENSG00000160472	TMEM190	A_23_P107775	NA	-1.126250649375	0
ENSG00000160505	NLRP4	A_23_P164966	NA	-0.471529346892333	0
ENSG00000160539	PLPP7	A_23_P157736	0.690742394456245	0.598513051334665	0.1
ENSG00000160551	TAOK1	A_23_P38457	0.222217312188283	-1.63280662120028	-0.3
ENSG00000160563	MED27	A_23_P301877	0.27141016515637	-1.48536917650371	-0.2
ENSG00000160570	DEDD2	A_24_P207479	0.833714945994566	-0.335710426551594	0
ENSG00000160584	SIK3	A_24_P347067	0.778187334363824	-0.43823814604213	-0.1
ENSG00000160588	MPZL3	A_24_P270033	0.905075675175487	-0.195407375103505	0
ENSG00000160593	JAML	A_24_P192914	0.949669213897721	0.104135458455495	0
ENSG00000160602	NEK8	A_23_P152873	0.00108698417457851	-4.22245355835648	-0.9
ENSG00000160606	TLCD1	A_23_P420417	0.148450060494796	-1.90095301223897	-0.2
ENSG00000160613	PCSK7	A_24_P398370	0.029241704840863	-2.80118659447859	-1
ENSG00000160633	SAFB	A_32_P164649	0.208237700247893	-1.6781250097833	-0.2
ENSG00000160654	CD3G	A_23_P98410	0.115820795203242	2.05783561432937	0.3
ENSG00000160678	S100A1	A_23_P383227	0.153413243253233	1.88006298613786	0.7
ENSG00000160679	CHTOP	A_24_P265539	0.0901385686136197	2.20968322018527	0.3
ENSG00000160683	CXCR5	A_24_P252945	0.806784109951918	-0.386045549624338	-0.1
ENSG00000160685	ZBTB7B	A_24_P19884	0.744858784984831	-0.501699056585364	-0.1
ENSG00000160688	FLAD1	A_32_P6917	0.171737896717049	1.80679966667129	0.1
ENSG00000160691	SHC1	A_23_P200443	0.524567039446361	-0.914027569240226	-0.1
ENSG00000160695	VPS11	A_23_P150403	0.382612966508044	-1.20387876985876	-0.2
ENSG00000160703	NLRX1	A_24_P244356	0.683706103739924	0.612514951977846	0.1
ENSG00000160710	ADAR	A_24_P362317	0.0252105927225411	2.87117255133341	0.6
ENSG00000160712	IL6R	A_24_P379413	0.656964332288125	-0.660656436703797	-0.1
ENSG00000160714	UBE2Q1	A_23_P97423	0.0757372174408952	2.30587071512108	0.4
ENSG00000160716	CHRNB2	A_23_P368624	0.211605268922022	-1.6671545904747	-0.1
ENSG00000160741	CRTC2	A_23_P12173	0.204704426386384	1.68950128421104	0.3
ENSG00000160746	ANO10	A_23_P6688	0.690550246041294	-0.599253121232265	-0.1
ENSG00000160752	FDPS	A_24_P114183	2.69794076544029e-05	5.63563730090134	1
ENSG00000160753	RUSC1	A_24_P2948	0.382178388432723	-1.2046314658034	-0.1
ENSG00000160766	GBAP1	A_32_P512061	0.679942546180147	0.619374559435787	0.1
ENSG00000160767	FAM189B	A_23_P63101	0.00544045335020411	3.55935836215099	0.8
ENSG00000160781	PAQR6	A_23_P97283	0.724876092849788	0.537585620530194	0.2
ENSG00000160783	PMF1	A_23_P635	0.818309033238793	-0.365054999253039	0
ENSG00000160785	SLC25A44	A_24_P400473	0.0221219336780051	2.93519617211542	0.5
ENSG00000160789	LMNA	A_24_P162718	0.00145792258514729	-4.10319054905512	-0.4
ENSG00000160791	CCR5	A_23_P412321	0.92776517557607	0.146146796455543	0.1
ENSG00000160796	NBEAL2	A_24_P272160	NA	-1.72388984736064	-0.1
ENSG00000160799	CCDC12	A_23_P372334	0.810801273350268	-0.378390726921697	0
ENSG00000160801	PTH1R	A_23_P167030	NA	-0.825686205512085	0
ENSG00000160803	UBQLN4	A_23_P201059	0.905237582129776	0.194961743757216	0
ENSG00000160808	MYL3	A_23_P155638	NA	0.52929979988205	0
ENSG00000160813	PPP1R35	A_23_P82299	0.219587610123447	1.64143136767775	0.3
ENSG00000160818	GPATCH4	A_23_P97265	0.115483489340251	2.05972232865058	0.5
ENSG00000160838	LRRC71	A_23_P374919	0.701002372822676	0.579959558895843	0
ENSG00000160856	FCRL3	A_23_P358438	0.821072939673301	0.359999171224427	0.1
ENSG00000160862	AZGP1	A_23_P71268	0.00137423569075571	-4.1258412371819	-2.4
ENSG00000160867	FGFR4	A_23_P92754	0.338245462594821	-1.31003210712398	-0.1
ENSG00000160868	CYP3A4	A_24_P389251	0.375846664181847	-1.21983428791076	-0.1
ENSG00000160870	CYP3A7	A_23_P358917	0.000243314215771833	-4.80505928039052	-0.3
ENSG00000160877	NACC1	A_24_P271285	0.000336030370845893	-4.68028788890558	-0.5
ENSG00000160882	CYP11B1	A_23_P168928	0.342302231636986	-1.30056856838858	-0.1
ENSG00000160883	HK3	A_24_P37962	NA	1.77872298569171	0.1
ENSG00000160886	LY6K	A_23_P397293	0.310115762238309	1.37988774753145	0.9
ENSG00000160888	IER2	A_23_P153905	0.913192255593381	0.177536677495702	0
ENSG00000160908	ZNF394	A_23_P157416	0.0974427837992187	-2.16409892708691	-0.4
ENSG00000160917	CPSF4	A_23_P42997	0.370048623948648	1.2337336085479	0.2
ENSG00000160932	LY6E	A_24_P317762	0.0353529654191377	2.70557958752481	0.9
ENSG00000160948	VPS28	A_23_P31903	0.00352945929211893	3.74156558064447	0.6
ENSG00000160949	TONSL	A_24_P1054	0.687017760621894	0.606014141695937	0
ENSG00000160951	PTGER1	A_23_P4808	0.289508604092817	-1.43517800960124	-0.1
ENSG00000160953	PWWP3A	A_23_P400217	0.0324312796095697	-2.75064735779462	-0.6
ENSG00000160957	RECQL4	A_23_P71558	1.13683095146136e-07	7.72433444115144	0.7
ENSG00000160959	LRRC14	A_23_P134946	0.0103235407470195	3.2839904464929	0.2
ENSG00000160961	ZNF333	A_24_P10715	0.092761801635606	-2.19328258934673	-0.5
ENSG00000160963	COL26A1	A_23_P134627	0.0633877880535373	-2.40285166964533	-0.1
ENSG00000160972	PPP1R16A	A_23_P157715	2.91207691867139e-05	5.60439116316573	1.2
ENSG00000160991	ORAI2	A_23_P70915	5.49519680082177e-07	-7.12447155335976	-0.9
ENSG00000160993	ALKBH4	A_23_P255523	0.880137403943889	-0.249000445253941	0
ENSG00000160994	CCDC105	A_32_P503113	0.743828751706454	-0.503500901685857	0
ENSG00000160999	SH2B2	A_23_P59507	0.00295681348159344	-3.81518019409496	-0.4
ENSG00000161010	MRNIP	A_23_P58604	0.000222427792222039	-4.83972423563218	-0.9
ENSG00000161011	SQSTM1	A_23_P81399	0.928216278046756	0.144956457618235	0
ENSG00000161013	MGAT4B	A_24_P29260	0.516724320490514	0.928897145370607	0.1
ENSG00000161016	RPL8	A_23_P31654	0.335995950271114	1.31525701095515	0.3
ENSG00000161021	MAML1	A_24_P311694	0.668118742003007	0.640793999412734	0.1
ENSG00000161031	PGLYRP2	A_23_P67669	NA	-1.64981690839618	-0.1
ENSG00000161036	LRWD1	A_23_P360874	0.00243046691695304	3.89444897700942	0.5
ENSG00000161040	FBXL13	A_23_P379071	0.830002547108295	0.344228740472184	0.1
ENSG00000161048	NAPEPLD	A_32_P105637	0.0142747266917008	3.13936673928768	0.5
ENSG00000161055	SCGB3A1	A_23_P30217	0.00761190605955952	-3.41579022046618	-1.5
ENSG00000161057	PSMC2	A_23_P304287	8.34185536706919e-07	6.96483799914183	1
ENSG00000161082	CELF5	A_23_P60775	NA	0.452391080437014	0
ENSG00000161091	MFSD12	A_23_P218523	0.128002153382685	1.99697931363251	0.4
ENSG00000161103		A_32_P107983	0.241576909087151	-1.57313890438423	-0.2
ENSG00000161132		A_24_P83758	0.174600165903052	-1.7963409346592	-0.1
ENSG00000161133	USP41	A_32_P54553	0.0242144226105749	2.89062350541532	0.6
ENSG00000161179	YDJC	A_24_P92367	0.897360027589131	-0.212549584527409	0
ENSG00000161180	CCDC116	A_23_P342108	NA	0.634550601493081	0
ENSG00000161202	DVL3	A_24_P291588	0.0270450291595481	2.83802978996314	0.6
ENSG00000161204	ABCF3	A_24_P251688	0.0147096943997116	3.12524965967659	0.3
ENSG00000161217	PCYT1A	A_23_P252681	0.046799075391225	2.56150501187555	0.5
ENSG00000161243	FBXO27	A_24_P113264	NA	-0.814291576409384	0
ENSG00000161249	DMKN	A_23_P320261	0.00298863082937544	-3.81057465930876	-0.5
ENSG00000161265	U2AF1L4	A_24_P127950	0.934576631902437	-0.133279158405711	0
ENSG00000161270	NPHS1	A_23_P5200	0.853850786002505	0.298147242163849	0
ENSG00000161277	THAP8	A_23_P433820	0.95305625679428	-0.0971870824240523	0
ENSG00000161281	COX7A1	A_23_P67661	2.57911155460689e-05	-5.65304411334085	-1.3
ENSG00000161328	LRRC56	A_23_P368996	0.76897079279872	-0.455090337823043	-0.1
ENSG00000161381	PLXDC1	A_23_P3911	0.0231512303990838	-2.91228385843229	-0.7
ENSG00000161395	PGAP3	A_24_P275828	0.192096731513261	-1.73288912166591	-0.2
ENSG00000161405	IKZF3	A_32_P115475	0.746342983321178	0.499299348153797	0.1
ENSG00000161509	GRIN2C	A_23_P49546	0.356888446502513	1.26548240816679	0.3
ENSG00000161513	FDXR	A_23_P38154	0.850140804422896	0.305040575656944	0.1
ENSG00000161526	SAP30BP	A_24_P304987	0.331332047681733	1.32659591998596	0.4
ENSG00000161533	ACOX1	A_23_P206945	0.895141773887215	0.216951587670435	0
ENSG00000161542	PRPSAP1	A_23_P15305	0.713645360821477	-0.556689612798857	-0.1
ENSG00000161544	CYGB	A_23_P338981	0.000251490799070975	-4.79193293949249	-0.3
ENSG00000161547	SRSF2	A_23_P77776	0.0878844735390128	2.22357622173056	0.3
ENSG00000161551	ZNF577	A_23_P208198	0.0260177443793939	-2.85697544845097	-0.6
ENSG00000161558	TMEM143	A_24_P412976	0.745712774713787	0.500510090619536	0.1
ENSG00000161594	KLHL10	A_23_P27128	0.734114402173387	-0.520705458885857	-0.1
ENSG00000161609	KASH5	A_23_P431284	0.000366674310093006	-4.64699286272101	-0.3
ENSG00000161610	HCRT	A_23_P129989	3.95211955250547e-06	-6.36670898106462	-0.9
ENSG00000161618	ALDH16A1	A_23_P50472	0.747679700600188	0.496796047053149	0.1
ENSG00000161634	DCD	A_23_P76218	0.746086120409193	-0.499854687521386	-0.1
ENSG00000161638	ITGA5	A_23_P36562	0.843085079703548	0.318357861227529	0
ENSG00000161640	SIGLEC11	A_24_P339560	0.779475548058452	-0.435484883168867	0
ENSG00000161642	ZNF385A	A_24_P403734	0.882652129599321	-0.243472716415139	0
ENSG00000161647	MPP3	A_23_P141345	0.948466320815965	0.106192710027696	0
ENSG00000161649	CD300LG	A_23_P38304	0.950437855570116	0.102284284122306	0
ENSG00000161652	IZUMO2	A_23_P101521	0.143198888849044	-1.92426520981618	-0.1
ENSG00000161653	NAGS	A_23_P406187	0.741587749113229	-0.507377834673799	-0.1
ENSG00000161654	LSM12	A_23_P307430	0.00089558938067235	4.3001675027622	0.6
ENSG00000161664	ASB16	A_23_P118581	3.21857209930045e-05	-5.57092039565635	-0.5
ENSG00000161671	EMC10	A_23_P208674	0.127165429445981	2.00113892152286	0.4
ENSG00000161677	JOSD2	A_23_P67321	0.776527269388494	-0.441240782599284	-0.1
ENSG00000161681	SHANK1	A_23_P208636	0.132686330119477	-1.97334766795877	-0.2
ENSG00000161692	DBF4B	A_24_P253780	0.868270080845999	-0.272759617395544	0
ENSG00000161714	PLCD3	A_23_P351757	0.39562638417	-1.17672308760383	-0.1
ENSG00000161791	FMNL3	A_23_P379200	0.171873702818529	-1.80629413149171	-0.2
ENSG00000161798	AQP5	A_23_P117104	0.396969422504336	1.17373493518596	0.8
ENSG00000161800	RACGAP1	A_23_P65110	3.31589624255824e-10	9.99176177614453	1.8
ENSG00000161813	LARP4	A_24_P222365	0.423594740894408	1.11802332246529	0.2
ENSG00000161835	TAMALIN	A_23_P105442	0.000959732618159625	-4.27327697821302	-0.4
ENSG00000161847	RAVER1	A_24_P384397	0.000131329955413353	-5.04234718458809	-0.7
ENSG00000161850	KRT82	A_23_P53450	NA	-0.47057085833806	0
ENSG00000161860	SYCE2	A_32_P203528	0.14547206572608	1.91396095315636	0.3
ENSG00000161888	SPC24	A_24_P314571	6.11630212524603e-08	7.96902483922071	1.9
ENSG00000161896	IP6K3	A_23_P168130	0.640232764686779	-0.693137076373402	-0.1
ENSG00000161904	LEMD2	A_24_P305960	0.122275435307664	2.02554736869542	0.4
ENSG00000161905	ALOX15	A_23_P55373	0.0893665217085738	-2.21409128111134	-0.4
ENSG00000161911	TREML1	A_23_P156550	0.444398216400611	-1.0751804877511	-0.1
ENSG00000161912	ADCY10P1	A_24_P303420	8.80426617631906e-05	-5.19525634274066	-0.7
ENSG00000161914	ZNF653	A_23_P325676	0.265681648068735	-1.50196295562492	-0.1
ENSG00000161920	MED11	A_23_P425587	0.510176919369309	-0.941426311748183	-0.2
ENSG00000161921	CXCL16	A_23_P38505	0.0940578278087093	2.1845937298119	0.3
ENSG00000161929	SCIMP	A_32_P86466	0.3310067555634	1.32733279912722	0.2
ENSG00000161940	BCL6B	A_23_P324813	0.00333154226093921	3.76481669263438	0.6
ENSG00000161944	ASGR2	A_23_P130113	0.398577948293889	1.1704028220364	0.1
ENSG00000161956	SENP3	A_23_P164000	0.974346305772896	0.0549638027818742	0
ENSG00000161970	RPL26	A_23_P38275	0.322690943215377	-1.34759299065834	-0.3
ENSG00000161973	CCDC42	A_23_P402176	0.726648905661532	0.53456712387635	0
ENSG00000161980	POLR3K	A_24_P382001	0.0204969195881064	2.97007174436024	0.4
ENSG00000161981	SNRNP25	A_23_P152284	0.00974387408766648	3.3088424205822	0.8
ENSG00000161992	PRR35	A_32_P78936	0.448306615056179	-1.0670268547627	-0.1
ENSG00000161996	WDR90	A_23_P411833	0.0116180248394578	3.23185722413067	0.6
ENSG00000161999	JMJD8	A_23_P15073	0.317655626722243	1.36080312224803	0.2
ENSG00000162004	CCDC78	A_23_P354864	0.063202312749468	-2.40434735938349	-0.2
ENSG00000162006	MSLNL	A_23_P333934	NA	-2.11822028699363	-0.1
ENSG00000162009	SSTR5	A_23_P77545	0.668565215257222	0.639943253807646	0.1
ENSG00000162032	SPSB3	A_23_P3496	0.263687943812437	-1.50820194223342	-0.3
ENSG00000162039	MEIOB	A_32_P75902	0.587751630728745	-0.79103766306413	-0.1
ENSG00000162063	CCNF	A_23_P37954	0.000740738071213164	4.37623628318056	0.3
ENSG00000162065	TBC1D24	A_32_P458096	0.57769440151512	0.809360127581538	0.2
ENSG00000162066	AMDHD2	A_24_P287785	0.387954766338906	-1.1926460424506	-0.2
ENSG00000162068	NTN3	A_23_P100408	0.0249657195068815	-2.87616119439988	-0.2
ENSG00000162069	BICDL2	A_24_P273647	0.113066858509432	-2.07277723416236	-0.5
ENSG00000162073	PAQR4	A_23_P66211	0.623083591777814	0.726650356512592	0.1
ENSG00000162076	FLYWCH2	A_24_P417596	0.584780666675376	0.796537908338975	0.2
ENSG00000162078	ZG16B	A_23_P118203	0.293567062222756	-1.42391614263227	-0.8
ENSG00000162086	ZNF75A	A_23_P129587	0.346482977291742	1.29093318939535	0.2
ENSG00000162104	ADCY9	A_24_P935103	0.437196203938072	-1.08990568573796	-0.2
ENSG00000162105	SHANK2	A_23_P334883	0.0219035676835151	-2.93965407448782	-0.9
ENSG00000162129	CLPB	A_23_P75978	0.160134059597405	1.85290380438026	0.2
ENSG00000162139	NEU3	A_32_P125820	0.705290533832879	0.571916357681909	0.1
ENSG00000162144	CYB561A3	A_23_P342131	0.370170019761502	-1.23326401502896	-0.1
ENSG00000162148	PPP1R32	A_23_P98571	0.54288173782616	0.878107640094729	0.1
ENSG00000162174	ASRGL1	A_23_P379864	0.284700718675725	1.44766436897906	0.3
ENSG00000162188	GNG3	A_23_P139192	0.0234919041949469	2.90472595553495	0.3
ENSG00000162191	UBXN1	A_23_P98605	0.366609574736075	1.24155651864588	0.2
ENSG00000162222	TTC9C	A_32_P186741	0.693432226755303	-0.593340477789408	-0.1
ENSG00000162227	TAF6L	A_23_P47541	0.494435408803613	-0.973566601833995	0
ENSG00000162231	NXF1	A_23_P13359	0.0403100587389618	-2.63950436870143	-0.5
ENSG00000162241	SLC25A45	A_23_P422511	0.116864138892586	-2.05244661681079	-0.2
ENSG00000162267	ITIH3	A_23_P6822	0.55294578235742	0.857008819137599	0.1
ENSG00000162298	SYVN1	A_23_P138826	0.638132331417224	0.697002792144044	0
ENSG00000162300	ZFPL1	A_23_P98232	0.22844024695799	1.61289355968904	0.1
ENSG00000162302	RPS6KA4	A_23_P35791	0.144933407024071	1.9161681064601	0.1
ENSG00000162337	LRP5	A_23_P1505	0.54627099053972	-0.870715191135952	-0.3
ENSG00000162344	FGF19	A_23_P52714	NA	2.7896397748539	0.1
ENSG00000162366	PDZK1IP1	A_23_P394304	0.0071918730025352	3.44027383084204	1.1
ENSG00000162367	TAL1	A_24_P345314	0.747679700600188	0.496853890896745	0.1
ENSG00000162368	CMPK1	A_23_P115366	0.0344917336881162	2.71909429040898	0.4
ENSG00000162373	BEND5	A_23_P904	0.000157657039243104	-4.9757274201987	-1
ENSG00000162374	ELAVL4	A_24_P188447	0.587751658865742	-0.790927777500251	-0.1
ENSG00000162377	COA7	A_23_P347508	0.100985299778194	2.1429407893734	0.4
ENSG00000162378	ZYG11B	A_32_P113682	0.0248577994064911	2.87828556327798	0.4
ENSG00000162383	SLC1A7	A_23_P325562	0.848204455419161	-0.309091405353361	0
ENSG00000162384	CZIB	A_23_P23017	0.951884682039539	-0.0998606903937266	0
ENSG00000162385	MAGOH	A_23_P200216	0.0223580805567299	2.92972017779341	0.7
ENSG00000162390	ACOT11	A_23_P417415	0.0733655142963842	2.32396796483818	0.7
ENSG00000162391	FAM151A	A_23_P407695	NA	-0.73766620181666	0
ENSG00000162396	PARS2	A_23_P51291	0.384382939979919	1.19974327762521	0.2
ENSG00000162398	LEXM	A_24_P94319	0.572802679356629	-0.818205302168277	0
ENSG00000162399	BSND	A_23_P23029	0.609962406986216	-0.749947350512073	0
ENSG00000162402	USP24	A_23_P73992	0.207797781466081	1.67955056736809	0.3
ENSG00000162407	PLPP3	A_23_P201808	0.124234795478027	-2.01533940746548	-0.4
ENSG00000162408	NOL9	A_24_P379450	0.285395830054164	-1.44547936136514	-0.2
ENSG00000162409	PRKAA2	A_23_P60811	0.756502706335388	-0.47844304506806	-0.1
ENSG00000162413	KLHL21	A_23_P341223	0.001170471041966	-4.19081249771401	-0.7
ENSG00000162415	ZSWIM5	A_23_P383118	0.000184583639718514	-4.91018774549871	-1.1
ENSG00000162419	GMEB1	A_23_P137586	0.405307150482791	1.15601282521651	0.2
ENSG00000162426	SLC45A1	A_32_P223059	NA	-2.82770887115467	-0.1
ENSG00000162430	SELENON	A_23_P370625	0.916944337576156	-0.169320182298859	0
ENSG00000162433	AK4	A_32_P95067	0.357505616030326	-1.26347084602862	-0.3
ENSG00000162434	JAK1	A_23_P97005	0.739149683068032	-0.512007192930628	-0.1
ENSG00000162437	RAVER2	A_23_P328323	0.228894196376706	1.61157361589868	0.3
ENSG00000162441	LZIC	A_23_P784	0.193789442258375	1.72686105428299	0.4
ENSG00000162444	RBP7	A_24_P165423	0.565684063990631	-0.832304180292328	-0.3
ENSG00000162456	KNCN	A_24_P383050	NA	0.412497971189974	0
ENSG00000162458	FBLIM1	A_24_P94222	0.407672257575719	1.15112970227171	0.1
ENSG00000162490	DRAXIN	A_24_P68008	0.0582246434503089	2.44866477764239	1.1
ENSG00000162493	PDPN	A_23_P430068	0.72398040620623	0.538885844823383	0.1
ENSG00000162494	LRRC38	A_23_P103877	0.421474921342715	1.12272905977378	0.1
ENSG00000162496	DHRS3	A_23_P33759	0.318229422576164	1.35915590023536	0.2
ENSG00000162510	MATN1	A_23_P97677	0.446616174274932	1.07041651709166	0.1
ENSG00000162511	LAPTM5	A_24_P114124	0.656667713740768	-0.66123204194541	-0.1
ENSG00000162512	SDC3	A_23_P74887	0.20456878778121	-1.69012557152376	-0.1
ENSG00000162517	PEF1	A_23_P313	0.135441883929143	-1.95986767111694	-0.2
ENSG00000162520	SYNC	A_23_P96965	0.251517745077528	-1.54396648075578	-0.3
ENSG00000162521	RBBP4	A_23_P326691	0.0423042541579857	2.61376021286947	0.5
ENSG00000162522	KIAA1522	A_23_P410965	0.804891125465124	-0.389763625569208	-0.1
ENSG00000162526	TSSK3	A_23_P399681	0.186968289772352	-1.75158680545512	-0.2
ENSG00000162542	TMCO4	A_23_P158277	0.0603246216410792	-2.4297534687786	-0.2
ENSG00000162543	UBXN10	A_24_P942921	0.00428760520657757	-3.66026643580768	-1
ENSG00000162545	CAMK2N1	A_23_P11800	0.018648697555679	-3.0162449767424	-1.9
ENSG00000162551	ALPL	A_24_P353619	0.000207635402593344	-4.86478405865963	-0.3
ENSG00000162552	WNT4	A_23_P11787	0.0156482320352853	-3.09607975751891	-0.3
ENSG00000162572	SCNN1D	A_23_P46412	6.41012090232854e-05	-5.31165696838795	-0.7
ENSG00000162576	MXRA8	A_23_P32444	0.130853263700503	-1.98262429181334	-1
ENSG00000162585	FAAP20	A_24_P49214	0.194628096158328	1.72370612833573	0.2
ENSG00000162591	MEGF6	A_23_P62583	0.378528575805074	-1.21294774171134	-0.1
ENSG00000162592	CCDC27	A_23_P381478	0.824470111590708	0.353896497706704	0
ENSG00000162594	IL23R	A_23_P425197	NA	0.332079724402237	0
ENSG00000162595	DIRAS3	A_23_P149121	0.00115265640021299	-4.19721367513521	-0.7
ENSG00000162598	C1orf87	A_23_P386384	0.113502575481138	-2.06994771840744	-0.1
ENSG00000162599	NFIA	A_32_P155026	0.0013445511356081	-4.1345945721646	-1.8
ENSG00000162600	OMA1	A_23_P138137	0.576490694559908	-0.811676565769401	-0.2
ENSG00000162601	MYSM1	A_23_P348992	0.70012986343581	-0.581408055951273	-0.1
ENSG00000162604	TM2D1	A_23_P148959	0.721393449529952	-0.542839757687558	-0.1
ENSG00000162607	USP1	A_23_P11652	0.000105751610626298	5.12383258908537	0.9
ENSG00000162613	FUBP1	A_23_P45699	0.630536995208813	0.711657389625675	0.1
ENSG00000162614	NEXN	A_24_P409971	0.011180423563558	-3.24816885979544	-0.9
ENSG00000162616	DNAJB4	A_24_P393958	0.204704426386384	-1.68950770124837	-0.3
ENSG00000162618	ADGRL4	A_23_P62741	0.778602911808802	0.437220099278981	0
ENSG00000162620	LRRIQ3	A_23_P331072	0.785499957749923	0.425305329973223	0
ENSG00000162623	TYW3	A_23_P103172	0.73400532572389	-0.521041129961839	-0.1
ENSG00000162627	SNX7	A_23_P35066	0.643689212969965	0.686529239589298	0.2
ENSG00000162630	B3GALT2	A_23_P499	0.950763751255781	0.101689902940758	0
ENSG00000162631	NTNG1	A_24_P359671	0.358770939423172	-1.26043003162457	-0.1
ENSG00000162636	FAM102B	A_32_P172864	0.243539622707082	1.56681157217866	0.3
ENSG00000162639	HENMT1	A_23_P309361	6.11437296108519e-08	7.97202125766893	1.5
ENSG00000162642	C1orf52	A_24_P195037	0.0322784657003099	2.75311268505679	0.4
ENSG00000162643	DNAI3	A_23_P422732	0.011109981800035	-3.25129356425413	-0.2
ENSG00000162645	GBP2	A_23_P85693	0.110766188725205	-2.08587153130196	-1
